city,year,crime_name,incidences,rate
Kollam,2014,Making or possessing materials for forged currency/bank notes,0,0
Kota,2014,Making or possessing materials for forged currency/bank notes,0,0
Kozhikode,2014,Making or possessing materials for forged currency/bank notes,0,0
Lucknow,2014,Making or possessing materials for forged currency/bank notes,0,0
Ludhiana,2014,Making or possessing materials for forged currency/bank notes,0,0
Madurai,2014,Making or possessing materials for forged currency/bank notes,0,0
Malappuram,2014,Making or possessing materials for forged currency/bank notes,0,0
Meerut,2014,Making or possessing materials for forged currency/bank notes,0,0
Mumbai,2014,Making or possessing materials for forged currency/bank notes,0,0
Nagpur,2014,Making or possessing materials for forged currency/bank notes,0,0
Nasik,2014,Making or possessing materials for forged currency/bank notes,0,0
Patna,2014,Making or possessing materials for forged currency/bank notes,0,0
Pune,2014,Making or possessing materials for forged currency/bank notes,0,0
Raipur,2014,Making or possessing materials for forged currency/bank notes,0,0
Rajkot,2014,Making or possessing materials for forged currency/bank notes,0,0
Ranchi,2014,Making or possessing materials for forged currency/bank notes,0,0
Srinagar,2014,Making or possessing materials for forged currency/bank notes,0,0
Surat,2014,Making or possessing materials for forged currency/bank notes,0,0
Thiruvananthapuram,2014,Making or possessing materials for forged currency/bank notes,0,0
Thrissur,2014,Making or possessing materials for forged currency/bank notes,0,0
Tiruchirappalli,2014,Making or possessing materials for forged currency/bank notes,0,0
Vadodara,2014,Making or possessing materials for forged currency/bank notes,0,0
Varanasi,2014,Making or possessing materials for forged currency/bank notes,0,0
Vasai-Virar,2014,Making or possessing materials for forged currency/bank notes,0,0
Vijayawada,2014,Making or possessing materials for forged currency/bank notes,0,0
Vishakhapatnam,2014,Making or possessing materials for forged currency/bank notes,0,0
India,2014,Kidnapping for ransom,676,0.1
Delhi,2014,Kidnapping for ransom,35,0.2
Bengaluru,2014,Kidnapping for ransom,29,0.3
Kolkata,2014,Kidnapping for ransom,19,0.1
Patna,2014,Kidnapping for ransom,11,0.5
Ahmedabad,2014,Kidnapping for ransom,8,0.1
Agra,2014,Kidnapping for ransom,7,0.4
Ranchi,2014,Kidnapping for ransom,6,0.5
Surat,2014,Kidnapping for ransom,5,0.1
Rajkot,2014,Kidnapping for ransom,4,0.3
Asansol,2014,Kidnapping for ransom,3,0.2
Indore,2014,Kidnapping for ransom,3,0.1
Kanpur,2014,Kidnapping for ransom,3,0.1
Mumbai,2014,Kidnapping for ransom,3,0
Chennai,2014,Kidnapping for ransom,2,0
Gwalior,2014,Kidnapping for ransom,2,0.2
Jabalpur,2014,Kidnapping for ransom,2,0.2
Jamshedpur,2014,Kidnapping for ransom,2,0.1
Chandigarh,2014,Kidnapping for ransom,1,0.1
Ghaziabad,2014,Kidnapping for ransom,1,0
Hyderabad,2014,Kidnapping for ransom,1,0
Jaipur,2014,Kidnapping for ransom,1,0
Kota,2014,Kidnapping for ransom,1,0.1
Lucknow,2014,Kidnapping for ransom,1,0
Nasik,2014,Kidnapping for ransom,1,0.1
Vadodara,2014,Kidnapping for ransom,1,0.1
Vasai-Virar,2014,Kidnapping for ransom,1,0.1
Vijayawada,2014,Kidnapping for ransom,1,0.1
Allahabad,2014,Kidnapping for ransom,0,0
Amritsar,2014,Kidnapping for ransom,0,0
Aurangabad,2014,Kidnapping for ransom,0,0
Bhopal,2014,Kidnapping for ransom,0,0
Coimbatore,2014,Kidnapping for ransom,0,0
Dhanbad,2014,Kidnapping for ransom,0,0
Durg-Bhilainagar,2014,Kidnapping for ransom,0,0
Faridabad,2014,Kidnapping for ransom,0,0
Jodhpur,2014,Kidnapping for ransom,0,0
Kannur,2014,Kidnapping for ransom,0,0
Kochi,2014,Kidnapping for ransom,0,0
Kollam,2014,Kidnapping for ransom,0,0
Kozhikode,2014,Kidnapping for ransom,0,0
Ludhiana,2014,Kidnapping for ransom,0,0
Madurai,2014,Kidnapping for ransom,0,0
Malappuram,2014,Kidnapping for ransom,0,0
Meerut,2014,Kidnapping for ransom,0,0
Nagpur,2014,Kidnapping for ransom,0,0
Pune,2014,Kidnapping for ransom,0,0
Raipur,2014,Kidnapping for ransom,0,0
Srinagar,2014,Kidnapping for ransom,0,0
Thiruvananthapuram,2014,Kidnapping for ransom,0,0
Thrissur,2014,Kidnapping for ransom,0,0
Tiruchirappalli,2014,Kidnapping for ransom,0,0
Varanasi,2014,Kidnapping for ransom,0,0
Vishakhapatnam,2014,Kidnapping for ransom,0,0
India,2014,Kidnapping & abduction of women to compel her for marriage,30874,5.1
Patna,2014,Kidnapping & abduction of women to compel her for marriage,359,37.4
Bhopal,2014,Kidnapping & abduction of women to compel her for marriage,224,24.9
Ahmedabad,2014,Kidnapping & abduction of women to compel her for marriage,201,6.7
Faridabad,2014,Kidnapping & abduction of women to compel her for marriage,190,29.1
Meerut,2014,Kidnapping & abduction of women to compel her for marriage,151,22.5
Ghaziabad,2014,Kidnapping & abduction of women to compel her for marriage,141,12.8
Ludhiana,2014,Kidnapping & abduction of women to compel her for marriage,113,15.3
Kolkata,2014,Kidnapping & abduction of women to compel her for marriage,109,1.6
Kota,2014,Kidnapping & abduction of women to compel her for marriage,102,21.6
Surat,2014,Kidnapping & abduction of women to compel her for marriage,101,5.1
Jaipur,2014,Kidnapping & abduction of women to compel her for marriage,97,6.7
Jabalpur,2014,Kidnapping & abduction of women to compel her for marriage,93,15.4
Ranchi,2014,Kidnapping & abduction of women to compel her for marriage,88,16.3
Varanasi,2014,Kidnapping & abduction of women to compel her for marriage,87,12.9
Lucknow,2014,Kidnapping & abduction of women to compel her for marriage,67,4.8
Kanpur,2014,Kidnapping & abduction of women to compel her for marriage,59,4.4
Vadodara,2014,Kidnapping & abduction of women to compel her for marriage,56,6.4
Allahabad,2014,Kidnapping & abduction of women to compel her for marriage,52,9.3
Rajkot,2014,Kidnapping & abduction of women to compel her for marriage,52,7.9
Jamshedpur,2014,Kidnapping & abduction of women to compel her for marriage,49,7.7
Amritsar,2014,Kidnapping & abduction of women to compel her for marriage,47,8.5
Pune,2014,Kidnapping & abduction of women to compel her for marriage,47,2
Agra,2014,Kidnapping & abduction of women to compel her for marriage,46,5.7
Indore,2014,Kidnapping & abduction of women to compel her for marriage,46,4.4
Nagpur,2014,Kidnapping & abduction of women to compel her for marriage,46,3.8
Chandigarh,2014,Kidnapping & abduction of women to compel her for marriage,39,8.4
Jodhpur,2014,Kidnapping & abduction of women to compel her for marriage,34,6.3
Dhanbad,2014,Kidnapping & abduction of women to compel her for marriage,33,5.9
Gwalior,2014,Kidnapping & abduction of women to compel her for marriage,30,5.8
Durg-Bhilainagar,2014,Kidnapping & abduction of women to compel her for marriage,24,4.6
Asansol,2014,Kidnapping & abduction of women to compel her for marriage,23,3.9
Raipur,2014,Kidnapping & abduction of women to compel her for marriage,21,3.9
Aurangabad,2014,Kidnapping & abduction of women to compel her for marriage,16,2.8
Chennai,2014,Kidnapping & abduction of women to compel her for marriage,16,0.4
Mumbai,2014,Kidnapping & abduction of women to compel her for marriage,15,0.2
Madurai,2014,Kidnapping & abduction of women to compel her for marriage,13,1.8
Bengaluru,2014,Kidnapping & abduction of women to compel her for marriage,11,0.3
Vijayawada,2014,Kidnapping & abduction of women to compel her for marriage,11,1.5
Kollam,2014,Kidnapping & abduction of women to compel her for marriage,8,1.4
Hyderabad,2014,Kidnapping & abduction of women to compel her for marriage,6,0.2
Coimbatore,2014,Kidnapping & abduction of women to compel her for marriage,3,0.3
Kannur,2014,Kidnapping & abduction of women to compel her for marriage,3,0.3
Nasik,2014,Kidnapping & abduction of women to compel her for marriage,3,0.4
Thiruvananthapuram,2014,Kidnapping & abduction of women to compel her for marriage,3,0.3
Delhi,2014,Kidnapping & abduction of women to compel her for marriage,1,0
Kochi,2014,Kidnapping & abduction of women to compel her for marriage,1,0.1
Malappuram,2014,Kidnapping & abduction of women to compel her for marriage,1,0.1
Vasai-Virar,2014,Kidnapping & abduction of women to compel her for marriage,1,0.2
Kozhikode,2014,Kidnapping & abduction of women to compel her for marriage,0,0
Srinagar,2014,Kidnapping & abduction of women to compel her for marriage,0,0
Thrissur,2014,Kidnapping & abduction of women to compel her for marriage,0,0
Tiruchirappalli,2014,Kidnapping & abduction of women to compel her for marriage,0,0
Vishakhapatnam,2014,Kidnapping & abduction of women to compel her for marriage,0,0
India,2014,Kidnapping & abduction in order to murder,1512,0.1
Agra,2014,Kidnapping & abduction in order to murder,83,4.8
Ghaziabad,2014,Kidnapping & abduction in order to murder,54,2.3
Patna,2014,Kidnapping & abduction in order to murder,13,0.6
Amritsar,2014,Kidnapping & abduction in order to murder,3,0.3
Asansol,2014,Kidnapping & abduction in order to murder,3,0.2
Nasik,2014,Kidnapping & abduction in order to murder,3,0.2
Srinagar,2014,Kidnapping & abduction in order to murder,3,0.2
Jamshedpur,2014,Kidnapping & abduction in order to murder,2,0.1
Kolkata,2014,Kidnapping & abduction in order to murder,2,0
Bengaluru,2014,Kidnapping & abduction in order to murder,1,0
Chennai,2014,Kidnapping & abduction in order to murder,1,0
Gwalior,2014,Kidnapping & abduction in order to murder,1,0.1
Indore,2014,Kidnapping & abduction in order to murder,1,0
Mumbai,2014,Kidnapping & abduction in order to murder,1,0
Raipur,2014,Kidnapping & abduction in order to murder,1,0.1
Vijayawada,2014,Kidnapping & abduction in order to murder,1,0.1
Ahmedabad,2014,Kidnapping & abduction in order to murder,0,0
Allahabad,2014,Kidnapping & abduction in order to murder,0,0
Aurangabad,2014,Kidnapping & abduction in order to murder,0,0
Bhopal,2014,Kidnapping & abduction in order to murder,0,0
Chandigarh,2014,Kidnapping & abduction in order to murder,0,0
Coimbatore,2014,Kidnapping & abduction in order to murder,0,0
Delhi,2014,Kidnapping & abduction in order to murder,0,0
Dhanbad,2014,Kidnapping & abduction in order to murder,0,0
Durg-Bhilainagar,2014,Kidnapping & abduction in order to murder,0,0
Faridabad,2014,Kidnapping & abduction in order to murder,0,0
Hyderabad,2014,Kidnapping & abduction in order to murder,0,0
Jabalpur,2014,Kidnapping & abduction in order to murder,0,0
Jaipur,2014,Kidnapping & abduction in order to murder,0,0
Jodhpur,2014,Kidnapping & abduction in order to murder,0,0
Kannur,2014,Kidnapping & abduction in order to murder,0,0
Kanpur,2014,Kidnapping & abduction in order to murder,0,0
Kochi,2014,Kidnapping & abduction in order to murder,0,0
Kollam,2014,Kidnapping & abduction in order to murder,0,0
Kota,2014,Kidnapping & abduction in order to murder,0,0
Kozhikode,2014,Kidnapping & abduction in order to murder,0,0
Lucknow,2014,Kidnapping & abduction in order to murder,0,0
Ludhiana,2014,Kidnapping & abduction in order to murder,0,0
Madurai,2014,Kidnapping & abduction in order to murder,0,0
Malappuram,2014,Kidnapping & abduction in order to murder,0,0
Meerut,2014,Kidnapping & abduction in order to murder,0,0
Nagpur,2014,Kidnapping & abduction in order to murder,0,0
Pune,2014,Kidnapping & abduction in order to murder,0,0
Rajkot,2014,Kidnapping & abduction in order to murder,0,0
Ranchi,2014,Kidnapping & abduction in order to murder,0,0
Surat,2014,Kidnapping & abduction in order to murder,0,0
Thiruvananthapuram,2014,Kidnapping & abduction in order to murder,0,0
Thrissur,2014,Kidnapping & abduction in order to murder,0,0
Tiruchirappalli,2014,Kidnapping & abduction in order to murder,0,0
Vadodara,2014,Kidnapping & abduction in order to murder,0,0
Varanasi,2014,Kidnapping & abduction in order to murder,0,0
Vasai-Virar,2014,Kidnapping & abduction in order to murder,0,0
Vishakhapatnam,2014,Kidnapping & abduction in order to murder,0,0
India,2014,Kidnapping & abduction,77237,6.2
Delhi,2014,Kidnapping & abduction,6016,36.9
Bengaluru,2014,Kidnapping & abduction,708,8.3
Jaipur,2014,Kidnapping & abduction,653,21.2
Patna,2014,Kidnapping & abduction,599,29.3
Mumbai,2014,Kidnapping & abduction,541,2.9
Indore,2014,Kidnapping & abduction,439,20.3
Faridabad,2014,Kidnapping & abduction,384,27.3
Hyderabad,2014,Kidnapping & abduction,374,4.8
Ahmedabad,2014,Kidnapping & abduction,367,5.8
Jabalpur,2014,Kidnapping & abduction,359,28.3
Lucknow,2014,Kidnapping & abduction,348,12
Kolkata,2014,Kidnapping & abduction,341,2.4
Agra,2014,Kidnapping & abduction,333,19.1
Bhopal,2014,Kidnapping & abduction,290,15.4
Ghaziabad,2014,Kidnapping & abduction,276,11.7
Surat,2014,Kidnapping & abduction,263,5.7
Ludhiana,2014,Kidnapping & abduction,246,15.2
Kanpur,2014,Kidnapping & abduction,233,8
Meerut,2014,Kidnapping & abduction,233,16.4
Pune,2014,Kidnapping & abduction,228,4.5
Durg-Bhilainagar,2014,Kidnapping & abduction,222,20.9
Gwalior,2014,Kidnapping & abduction,189,17.2
Kota,2014,Kidnapping & abduction,187,18.7
Raipur,2014,Kidnapping & abduction,171,15.2
Chandigarh,2014,Kidnapping & abduction,167,16.3
Nagpur,2014,Kidnapping & abduction,145,5.8
Vishakhapatnam,2014,Kidnapping & abduction,130,7.5
Jodhpur,2014,Kidnapping & abduction,108,9.5
Ranchi,2014,Kidnapping & abduction,107,9.5
Asansol,2014,Kidnapping & abduction,104,8.4
Allahabad,2014,Kidnapping & abduction,103,8.5
Rajkot,2014,Kidnapping & abduction,99,7.1
Varanasi,2014,Kidnapping & abduction,97,6.8
Vadodara,2014,Kidnapping & abduction,93,5.1
Vasai-Virar,2014,Kidnapping & abduction,85,7
Amritsar,2014,Kidnapping & abduction,78,6.6
Srinagar,2014,Kidnapping & abduction,71,5.6
Jamshedpur,2014,Kidnapping & abduction,64,4.8
Aurangabad,2014,Kidnapping & abduction,63,5.3
Nasik,2014,Kidnapping & abduction,59,3.8
Vijayawada,2014,Kidnapping & abduction,42,2.8
Dhanbad,2014,Kidnapping & abduction,39,3.3
Chennai,2014,Kidnapping & abduction,36,0.4
Madurai,2014,Kidnapping & abduction,27,1.8
Coimbatore,2014,Kidnapping & abduction,14,0.7
Thiruvananthapuram,2014,Kidnapping & abduction,14,0.8
Kollam,2014,Kidnapping & abduction,13,1.2
Thrissur,2014,Kidnapping & abduction,8,0.4
Tiruchirappalli,2014,Kidnapping & abduction,7,0.7
Kannur,2014,Kidnapping & abduction,5,0.3
Kochi,2014,Kidnapping & abduction,4,0.2
Malappuram,2014,Kidnapping & abduction,3,0.2
Kozhikode,2014,Kidnapping & abduction,2,0.1
India,2014,Kidnapping,25016,2
Delhi,2014,Kidnapping,5596,34.3
Bengaluru,2014,Kidnapping,607,7.1
Mumbai,2014,Kidnapping,451,2.4
Indore,2014,Kidnapping,370,17.1
Lucknow,2014,Kidnapping,279,9.6
Jaipur,2014,Kidnapping,238,7.7
Hyderabad,2014,Kidnapping,235,3
Agra,2014,Kidnapping,197,11.3
Raipur,2014,Kidnapping,145,12.9
Vishakhapatnam,2014,Kidnapping,130,7.5
Surat,2014,Kidnapping,123,2.7
Durg-Bhilainagar,2014,Kidnapping,115,10.8
Kolkata,2014,Kidnapping,110,0.8
Jabalpur,2014,Kidnapping,107,8.4
Pune,2014,Kidnapping,106,2.1
Ahmedabad,2014,Kidnapping,102,1.6
Chandigarh,2014,Kidnapping,101,9.8
Nagpur,2014,Kidnapping,97,3.9
Ghaziabad,2014,Kidnapping,80,3.4
Gwalior,2014,Kidnapping,68,6.2
Nasik,2014,Kidnapping,50,3.2
Srinagar,2014,Kidnapping,37,2.9
Kota,2014,Kidnapping,35,3.5
Aurangabad,2014,Kidnapping,32,2.7
Rajkot,2014,Kidnapping,27,1.9
Vasai-Virar,2014,Kidnapping,27,2.2
Asansol,2014,Kidnapping,24,1.9
Vadodara,2014,Kidnapping,22,1.2
Jodhpur,2014,Kidnapping,14,1.2
Vijayawada,2014,Kidnapping,13,0.9
Chennai,2014,Kidnapping,12,0.1
Thiruvananthapuram,2014,Kidnapping,10,0.6
Allahabad,2014,Kidnapping,9,0.7
Jamshedpur,2014,Kidnapping,8,0.6
Coimbatore,2014,Kidnapping,4,0.2
Madurai,2014,Kidnapping,4,0.3
Amritsar,2014,Kidnapping,3,0.3
Faridabad,2014,Kidnapping,3,0.2
Tiruchirappalli,2014,Kidnapping,3,0.3
Kozhikode,2014,Kidnapping,1,0
Bhopal,2014,Kidnapping,0,0
Dhanbad,2014,Kidnapping,0,0
Kannur,2014,Kidnapping,0,0
Kanpur,2014,Kidnapping,0,0
Kochi,2014,Kidnapping,0,0
Kollam,2014,Kidnapping,0,0
Ludhiana,2014,Kidnapping,0,0
Malappuram,2014,Kidnapping,0,0
Meerut,2014,Kidnapping,0,0
Patna,2014,Kidnapping,0,0
Ranchi,2014,Kidnapping,0,0
Thrissur,2014,Kidnapping,0,0
Varanasi,2014,Kidnapping,0,0
India,2014,Insult to the modesty of women,8735,1.6
Delhi,2014,Insult to the modesty of women,1111,14.7
Mumbai,2014,Insult to the modesty of women,363,4.3
Kolkata,2014,Insult to the modesty of women,286,4.2
Vijayawada,2014,Insult to the modesty of women,212,28.6
Chennai,2014,Insult to the modesty of women,157,3.6
Vishakhapatnam,2014,Insult to the modesty of women,112,13.1
Pune,2014,Insult to the modesty of women,98,4.1
Hyderabad,2014,Insult to the modesty of women,87,2.3
Bengaluru,2014,Insult to the modesty of women,57,1.4
Patna,2014,Insult to the modesty of women,56,5.8
Srinagar,2014,Insult to the modesty of women,44,7.4
Indore,2014,Insult to the modesty of women,31,3
Jabalpur,2014,Insult to the modesty of women,31,5.1
Nagpur,2014,Insult to the modesty of women,25,2
Gwalior,2014,Insult to the modesty of women,19,3.7
Ludhiana,2014,Insult to the modesty of women,19,2.6
Kochi,2014,Insult to the modesty of women,18,1.7
Faridabad,2014,Insult to the modesty of women,16,2.4
Vasai-Virar,2014,Insult to the modesty of women,16,2.8
Thiruvananthapuram,2014,Insult to the modesty of women,15,1.7
Bhopal,2014,Insult to the modesty of women,13,1.4
Kollam,2014,Insult to the modesty of women,13,2.2
Thrissur,2014,Insult to the modesty of women,11,1.1
Durg-Bhilainagar,2014,Insult to the modesty of women,9,1.7
Kozhikode,2014,Insult to the modesty of women,9,0.8
Ghaziabad,2014,Insult to the modesty of women,8,0.7
Ranchi,2014,Insult to the modesty of women,8,1.5
Vadodara,2014,Insult to the modesty of women,8,0.9
Aurangabad,2014,Insult to the modesty of women,5,0.9
Kannur,2014,Insult to the modesty of women,5,0.6
Rajkot,2014,Insult to the modesty of women,5,0.8
Ahmedabad,2014,Insult to the modesty of women,3,0.1
Jodhpur,2014,Insult to the modesty of women,3,0.6
Nasik,2014,Insult to the modesty of women,3,0.4
Raipur,2014,Insult to the modesty of women,3,0.6
Tiruchirappalli,2014,Insult to the modesty of women,3,0.6
Varanasi,2014,Insult to the modesty of women,3,0.4
Amritsar,2014,Insult to the modesty of women,2,0.4
Lucknow,2014,Insult to the modesty of women,2,0.1
Allahabad,2014,Insult to the modesty of women,1,0.2
Asansol,2014,Insult to the modesty of women,1,0.2
Chandigarh,2014,Insult to the modesty of women,1,0.2
Kanpur,2014,Insult to the modesty of women,1,0.1
Madurai,2014,Insult to the modesty of women,1,0.1
Agra,2014,Insult to the modesty of women,0,0
Coimbatore,2014,Insult to the modesty of women,0,0
Dhanbad,2014,Insult to the modesty of women,0,0
Jaipur,2014,Insult to the modesty of women,0,0
Jamshedpur,2014,Insult to the modesty of women,0,0
Kota,2014,Insult to the modesty of women,0,0
Malappuram,2014,Insult to the modesty of women,0,0
Meerut,2014,Insult to the modesty of women,0,0
Surat,2014,Insult to the modesty of women,0,0
India,2014,Insult to modesty of women in public transport system,121,0
Delhi,2014,Insult to modesty of women in public transport system,8,0.1
Kolkata,2014,Insult to modesty of women in public transport system,7,0.1
Bengaluru,2014,Insult to modesty of women in public transport system,1,0
Indore,2014,Insult to modesty of women in public transport system,1,0.1
Mumbai,2014,Insult to modesty of women in public transport system,1,0
Vijayawada,2014,Insult to modesty of women in public transport system,1,0.1
Agra,2014,Insult to modesty of women in public transport system,0,0
Ahmedabad,2014,Insult to modesty of women in public transport system,0,0
Allahabad,2014,Insult to modesty of women in public transport system,0,0
Amritsar,2014,Insult to modesty of women in public transport system,0,0
Asansol,2014,Insult to modesty of women in public transport system,0,0
Aurangabad,2014,Insult to modesty of women in public transport system,0,0
Bhopal,2014,Insult to modesty of women in public transport system,0,0
Chandigarh,2014,Insult to modesty of women in public transport system,0,0
Chennai,2014,Insult to modesty of women in public transport system,0,0
Coimbatore,2014,Insult to modesty of women in public transport system,0,0
Dhanbad,2014,Insult to modesty of women in public transport system,0,0
Durg-Bhilainagar,2014,Insult to modesty of women in public transport system,0,0
Faridabad,2014,Insult to modesty of women in public transport system,0,0
Ghaziabad,2014,Insult to modesty of women in public transport system,0,0
Gwalior,2014,Insult to modesty of women in public transport system,0,0
Hyderabad,2014,Insult to modesty of women in public transport system,0,0
Jabalpur,2014,Insult to modesty of women in public transport system,0,0
Jaipur,2014,Insult to modesty of women in public transport system,0,0
Jamshedpur,2014,Insult to modesty of women in public transport system,0,0
Jodhpur,2014,Insult to modesty of women in public transport system,0,0
Kannur,2014,Insult to modesty of women in public transport system,0,0
Kanpur,2014,Insult to modesty of women in public transport system,0,0
Kochi,2014,Insult to modesty of women in public transport system,0,0
Kollam,2014,Insult to modesty of women in public transport system,0,0
Kota,2014,Insult to modesty of women in public transport system,0,0
Kozhikode,2014,Insult to modesty of women in public transport system,0,0
Lucknow,2014,Insult to modesty of women in public transport system,0,0
Ludhiana,2014,Insult to modesty of women in public transport system,0,0
Madurai,2014,Insult to modesty of women in public transport system,0,0
Malappuram,2014,Insult to modesty of women in public transport system,0,0
Meerut,2014,Insult to modesty of women in public transport system,0,0
Nagpur,2014,Insult to modesty of women in public transport system,0,0
Nasik,2014,Insult to modesty of women in public transport system,0,0
Patna,2014,Insult to modesty of women in public transport system,0,0
Pune,2014,Insult to modesty of women in public transport system,0,0
Raipur,2014,Insult to modesty of women in public transport system,0,0
Rajkot,2014,Insult to modesty of women in public transport system,0,0
Ranchi,2014,Insult to modesty of women in public transport system,0,0
Srinagar,2014,Insult to modesty of women in public transport system,0,0
Surat,2014,Insult to modesty of women in public transport system,0,0
Thiruvananthapuram,2014,Insult to modesty of women in public transport system,0,0
Thrissur,2014,Insult to modesty of women in public transport system,0,0
Tiruchirappalli,2014,Insult to modesty of women in public transport system,0,0
Vadodara,2014,Insult to modesty of women in public transport system,0,0
Varanasi,2014,Insult to modesty of women in public transport system,0,0
Vasai-Virar,2014,Insult to modesty of women in public transport system,0,0
Vishakhapatnam,2014,Insult to modesty of women in public transport system,0,0
India,2014,Insult to modesty of women in other places related to work,469,0.1
Chennai,2014,Insult to modesty of women in other places related to work,157,3.6
Hyderabad,2014,Insult to modesty of women in other places related to work,23,0.6
Mumbai,2014,Insult to modesty of women in other places related to work,23,0.3
Delhi,2014,Insult to modesty of women in other places related to work,21,0.3
Bhopal,2014,Insult to modesty of women in other places related to work,13,1.4
Pune,2014,Insult to modesty of women in other places related to work,6,0.3
Raipur,2014,Insult to modesty of women in other places related to work,3,0.6
Bengaluru,2014,Insult to modesty of women in other places related to work,2,0
Kolkata,2014,Insult to modesty of women in other places related to work,2,0
Agra,2014,Insult to modesty of women in other places related to work,0,0
Ahmedabad,2014,Insult to modesty of women in other places related to work,0,0
Allahabad,2014,Insult to modesty of women in other places related to work,0,0
Amritsar,2014,Insult to modesty of women in other places related to work,0,0
Asansol,2014,Insult to modesty of women in other places related to work,0,0
Aurangabad,2014,Insult to modesty of women in other places related to work,0,0
Chandigarh,2014,Insult to modesty of women in other places related to work,0,0
Coimbatore,2014,Insult to modesty of women in other places related to work,0,0
Dhanbad,2014,Insult to modesty of women in other places related to work,0,0
Durg-Bhilainagar,2014,Insult to modesty of women in other places related to work,0,0
Faridabad,2014,Insult to modesty of women in other places related to work,0,0
Ghaziabad,2014,Insult to modesty of women in other places related to work,0,0
Gwalior,2014,Insult to modesty of women in other places related to work,0,0
Indore,2014,Insult to modesty of women in other places related to work,0,0
Jabalpur,2014,Insult to modesty of women in other places related to work,0,0
Jaipur,2014,Insult to modesty of women in other places related to work,0,0
Jamshedpur,2014,Insult to modesty of women in other places related to work,0,0
Jodhpur,2014,Insult to modesty of women in other places related to work,0,0
Kannur,2014,Insult to modesty of women in other places related to work,0,0
Kanpur,2014,Insult to modesty of women in other places related to work,0,0
Kochi,2014,Insult to modesty of women in other places related to work,0,0
Kollam,2014,Insult to modesty of women in other places related to work,0,0
Kota,2014,Insult to modesty of women in other places related to work,0,0
Kozhikode,2014,Insult to modesty of women in other places related to work,0,0
Lucknow,2014,Insult to modesty of women in other places related to work,0,0
Ludhiana,2014,Insult to modesty of women in other places related to work,0,0
Madurai,2014,Insult to modesty of women in other places related to work,0,0
Malappuram,2014,Insult to modesty of women in other places related to work,0,0
Meerut,2014,Insult to modesty of women in other places related to work,0,0
Nagpur,2014,Insult to modesty of women in other places related to work,0,0
Nasik,2014,Insult to modesty of women in other places related to work,0,0
Patna,2014,Insult to modesty of women in other places related to work,0,0
Rajkot,2014,Insult to modesty of women in other places related to work,0,0
Ranchi,2014,Insult to modesty of women in other places related to work,0,0
Srinagar,2014,Insult to modesty of women in other places related to work,0,0
Surat,2014,Insult to modesty of women in other places related to work,0,0
Thiruvananthapuram,2014,Insult to modesty of women in other places related to work,0,0
Thrissur,2014,Insult to modesty of women in other places related to work,0,0
Tiruchirappalli,2014,Insult to modesty of women in other places related to work,0,0
Vadodara,2014,Insult to modesty of women in other places related to work,0,0
Varanasi,2014,Insult to modesty of women in other places related to work,0,0
Vasai-Virar,2014,Insult to modesty of women in other places related to work,0,0
Vijayawada,2014,Insult to modesty of women in other places related to work,0,0
Vishakhapatnam,2014,Insult to modesty of women in other places related to work,0,0
India,2014,Insult to modesty of women at other places,9088,1.5
Delhi,2014,Insult to modesty of women at other places,1071,14.1
Mumbai,2014,Insult to modesty of women at other places,335,3.9
Kolkata,2014,Insult to modesty of women at other places,275,4
Vijayawada,2014,Insult to modesty of women at other places,211,28.5
Vishakhapatnam,2014,Insult to modesty of women at other places,112,13.1
Pune,2014,Insult to modesty of women at other places,92,3.8
Hyderabad,2014,Insult to modesty of women at other places,60,1.6
Patna,2014,Insult to modesty of women at other places,56,5.8
Bengaluru,2014,Insult to modesty of women at other places,53,1.3
Srinagar,2014,Insult to modesty of women at other places,44,7.4
Jabalpur,2014,Insult to modesty of women at other places,31,5.1
Indore,2014,Insult to modesty of women at other places,29,2.8
Nagpur,2014,Insult to modesty of women at other places,25,2
Gwalior,2014,Insult to modesty of women at other places,19,3.7
Ludhiana,2014,Insult to modesty of women at other places,19,2.6
Kochi,2014,Insult to modesty of women at other places,18,1.7
Faridabad,2014,Insult to modesty of women at other places,16,2.4
Vasai-Virar,2014,Insult to modesty of women at other places,16,2.8
Thiruvananthapuram,2014,Insult to modesty of women at other places,15,1.7
Kollam,2014,Insult to modesty of women at other places,13,2.2
Thrissur,2014,Insult to modesty of women at other places,11,1.1
Durg-Bhilainagar,2014,Insult to modesty of women at other places,9,1.7
Kozhikode,2014,Insult to modesty of women at other places,9,0.8
Ghaziabad,2014,Insult to modesty of women at other places,8,0.7
Ranchi,2014,Insult to modesty of women at other places,8,1.5
Vadodara,2014,Insult to modesty of women at other places,8,0.9
Aurangabad,2014,Insult to modesty of women at other places,5,0.9
Kannur,2014,Insult to modesty of women at other places,5,0.6
Rajkot,2014,Insult to modesty of women at other places,5,0.8
Ahmedabad,2014,Insult to modesty of women at other places,3,0.1
Jodhpur,2014,Insult to modesty of women at other places,3,0.6
Nasik,2014,Insult to modesty of women at other places,3,0.4
Tiruchirappalli,2014,Insult to modesty of women at other places,3,0.6
Varanasi,2014,Insult to modesty of women at other places,3,0.4
Amritsar,2014,Insult to modesty of women at other places,2,0.4
Allahabad,2014,Insult to modesty of women at other places,1,0.2
Asansol,2014,Insult to modesty of women at other places,1,0.2
Chandigarh,2014,Insult to modesty of women at other places,1,0.2
