city,year,crime_name,incidences,rate
Aurangabad,2012,Other theft,403,33.9
Aurangabad,2013,Other theft,565,47.5
Aurangabad,2014,Other theft,713,60
Bengaluru,2010,Other theft,4161,73.2
Bengaluru,2011,Other theft,4566,53.7
Bengaluru,2012,Other theft,4736,55.7
Bengaluru,2013,Other theft,5287,62.2
Bengaluru,2014,Other theft,6380,75.1
Bhopal,2010,Other theft,887,61
Bhopal,2011,Other theft,745,39.6
Bhopal,2012,Other theft,789,41.9
Bhopal,2013,Other theft,794,42.2
Bhopal,2014,Other theft,941,50
Chandigarh,2011,Other theft,539,52.5
Chandigarh,2012,Other theft,601,58.6
Chandigarh,2013,Other theft,622,60.6
Chandigarh,2014,Other theft,426,41.5
Chennai,2010,Other theft,1306,20.3
Chennai,2011,Other theft,2441,28.1
Chennai,2012,Other theft,1906,21.9
Chennai,2013,Other theft,1372,15.8
Chennai,2014,Other theft,1268,14.6
Coimbatore,2010,Other theft,587,40.6
Coimbatore,2011,Other theft,485,22.5
Coimbatore,2012,Other theft,339,15.8
Coimbatore,2013,Other theft,280,13
Coimbatore,2014,Other theft,240,11.2
Delhi,2010,Other theft,7531,58.9
Delhi,2011,Other theft,7598,46.6
Delhi,2012,Other theft,7022,43
Delhi,2013,Other theft,14143,86.7
Delhi,2014,Other theft,50616,310.2
Dhanbad,2010,Other theft,189,17.8
Dhanbad,2011,Other theft,149,12.5
Dhanbad,2012,Other theft,148,12.4
Dhanbad,2013,Other theft,115,9.6
Dhanbad,2014,Other theft,153,12.8
Durg-Bhilainagar,2011,Other theft,490,46.1
Durg-Bhilainagar,2012,Other theft,387,36.4
Durg-Bhilainagar,2013,Other theft,345,32.4
Durg-Bhilainagar,2014,Other theft,386,36.3
Faridabad,2010,Other theft,320,30.3
Faridabad,2011,Other theft,478,34
Faridabad,2012,Other theft,324,23.1
Faridabad,2013,Other theft,268,19.1
Faridabad,2014,Other theft,343,24.4
Ghaziabad,2011,Other theft,509,21.6
Ghaziabad,2012,Other theft,424,18
Ghaziabad,2013,Other theft,553,23.4
Ghaziabad,2014,Other theft,541,22.9
Gwalior,2011,Other theft,395,35.8
Gwalior,2012,Other theft,434,39.4
Gwalior,2013,Other theft,342,31
Gwalior,2014,Other theft,396,35.9
Hyderabad,2010,Other theft,3373,61
Hyderabad,2011,Other theft,2593,33.5
Hyderabad,2012,Other theft,2324,30
Hyderabad,2013,Other theft,2813,36.3
Hyderabad,2014,Other theft,2870,37
India,2010,Other theft,182837,15.4
India,2011,Other theft,189600,15.7
India,2012,Other theft,183056,15.1
India,2013,Other theft,206932,16.8
India,2014,Other theft,255289,20.5
Indore,2010,Other theft,781,47.7
Indore,2011,Other theft,947,43.7
Indore,2012,Other theft,1233,56.9
Indore,2013,Other theft,1308,60.4
Indore,2014,Other theft,1504,69.4
Jabalpur,2010,Other theft,198,17.7
Jabalpur,2011,Other theft,225,17.7
Jabalpur,2012,Other theft,172,13.6
Jabalpur,2013,Other theft,291,22.9
Jabalpur,2014,Other theft,217,17.1
Jaipur,2010,Other theft,1263,54.3
Jaipur,2011,Other theft,1448,47.1
Jaipur,2012,Other theft,1171,38.1
Jaipur,2013,Other theft,1344,43.7
Jaipur,2014,Other theft,1958,63.7
Jamshedpur,2010,Other theft,264,24
Jamshedpur,2011,Other theft,349,26.1
Jamshedpur,2012,Other theft,451,33.7
Jamshedpur,2013,Other theft,482,36.1
Jamshedpur,2014,Other theft,396,29.6
Jodhpur,2011,Other theft,288,25.3
Jodhpur,2012,Other theft,326,28.6
Jodhpur,2013,Other theft,415,36.5
Jodhpur,2014,Other theft,340,29.9
Kannur,2011,Other theft,62,3.8
Kannur,2012,Other theft,48,2.9
Kannur,2013,Other theft,23,1.4
Kannur,2014,Other theft,24,1.5
Kanpur,2010,Other theft,323,12
Kanpur,2011,Other theft,385,13.2
Kanpur,2012,Other theft,191,6.5
Kanpur,2013,Other theft,176,6
Kanpur,2014,Other theft,247,8.5
Kochi,2010,Other theft,134,9.9
Kochi,2011,Other theft,236,11.1
Kochi,2012,Other theft,227,10.7
Kochi,2013,Other theft,204,9.6
Kochi,2014,Other theft,223,10.5
Kolkata,2010,Other theft,2612,19.8
Kolkata,2011,Other theft,2993,21.2
Kolkata,2012,Other theft,4301,30.5
Kolkata,2013,Other theft,4230,30
Kolkata,2014,Other theft,3839,27.2
Kollam,2011,Other theft,137,12.3
Kollam,2012,Other theft,114,10.3
Kollam,2013,Other theft,95,8.6
Kollam,2014,Other theft,78,7
Kota,2011,Other theft,192,19.2
Kota,2012,Other theft,188,18.8
Kota,2013,Other theft,228,22.8
Kota,2014,Other theft,275,27.5
Kozhikode,2011,Other theft,135,6.6
Kozhikode,2012,Other theft,75,3.7
Kozhikode,2013,Other theft,87,4.3
Kozhikode,2014,Other theft,117,5.8
Lucknow,2010,Other theft,890,39.3
Lucknow,2011,Other theft,708,24.4
Lucknow,2012,Other theft,679,23.4
Lucknow,2013,Other theft,797,27.5
Lucknow,2014,Other theft,900,31
Ludhiana,2010,Other theft,367,26.3
Ludhiana,2011,Other theft,233,14.4
Ludhiana,2012,Other theft,279,17.3
Ludhiana,2013,Other theft,252,15.6
Ludhiana,2014,Other theft,394,24.4
Madurai,2010,Other theft,231,19.3
Madurai,2011,Other theft,246,16.8
Madurai,2012,Other theft,258,17.6
Madurai,2013,Other theft,205,14
Madurai,2014,Other theft,187,12.8
Malappuram,2011,Other theft,39,2.3
Malappuram,2012,Other theft,50,2.9
Malappuram,2013,Other theft,34,2
Malappuram,2014,Other theft,41,2.4
Meerut,2010,Other theft,345,29.6
Meerut,2011,Other theft,462,32.4
Meerut,2012,Other theft,384,26.9
Meerut,2013,Other theft,509,35.7
Meerut,2014,Other theft,565,39.6
Mumbai,2010,Other theft,9028,55.2
Mumbai,2011,Other theft,8281,45
Mumbai,2012,Other theft,6776,36.8
Mumbai,2013,Other theft,6772,36.8
Mumbai,2014,Other theft,6503,35.3
Nagpur,2010,Other theft,880,41.5
Nagpur,2011,Other theft,1145,45.8
Nagpur,2012,Other theft,1005,40.2
Nagpur,2013,Other theft,1334,53.4
Nagpur,2014,Other theft,1358,54.4
Nasik,2010,Other theft,919,79.8
Nasik,2011,Other theft,1016,65
Nasik,2012,Other theft,455,29.1
Nasik,2013,Other theft,416,26.6
Nasik,2014,Other theft,368,23.5
Patna,2010,Other theft,915,53.6
Patna,2011,Other theft,1157,56.5
Patna,2012,Other theft,1356,66.2
Patna,2013,Other theft,1541,75.3
Patna,2014,Other theft,1595,77.9
Pune,2010,Other theft,1726,46
Pune,2011,Other theft,1841,36.5
Pune,2012,Other theft,1577,31.2
Pune,2013,Other theft,1691,33.5
Pune,2014,Other theft,2085,41.3
Raipur,2011,Other theft,374,33.3
Raipur,2012,Other theft,410,36.5
Raipur,2013,Other theft,466,41.5
Raipur,2014,Other theft,579,51.6
Rajkot,2010,Other theft,241,24.1
Rajkot,2011,Other theft,190,13.7
Rajkot,2012,Other theft,238,17.1
Rajkot,2013,Other theft,220,15.8
Rajkot,2014,Other theft,164,11.8
Ranchi,2011,Other theft,446,39.6
Ranchi,2012,Other theft,760,67.4
Ranchi,2013,Other theft,319,28.3
Ranchi,2014,Other theft,685,60.8
Srinagar,2011,Other theft,146,11.5
Srinagar,2012,Other theft,99,7.8
Srinagar,2013,Other theft,127,10
Srinagar,2014,Other theft,135,10.6
Surat,2010,Other theft,465,16.5
Surat,2011,Other theft,567,12.4
Surat,2012,Other theft,590,12.9
Surat,2013,Other theft,629,13.7
Surat,2014,Other theft,429,9.4
Thiruvananthapuram,2011,Other theft,277,16.4
Thiruvananthapuram,2012,Other theft,184,10.9
Thiruvananthapuram,2013,Other theft,189,11.2
Thiruvananthapuram,2014,Other theft,237,14
Thrissur,2011,Other theft,83,4.5
Thrissur,2012,Other theft,113,6.1
Thrissur,2013,Other theft,130,7
Thrissur,2014,Other theft,108,5.8
Tiruchirappalli,2011,Other theft,283,20.1
Tiruchirappalli,2012,Other theft,201,19.7
Tiruchirappalli,2013,Other theft,190,18.6
Tiruchirappalli,2014,Other theft,241,23.6
Vadodara,2010,Other theft,485,32.5
Vadodara,2011,Other theft,500,27.5
Vadodara,2012,Other theft,383,21.1
Vadodara,2013,Other theft,372,20.5
Vadodara,2014,Other theft,422,23.2
Varanasi,2010,Other theft,150,12.4
Varanasi,2011,Other theft,159,11.1
Varanasi,2012,Other theft,199,13.9
Varanasi,2013,Other theft,244,17
Varanasi,2014,Other theft,176,12.3
Vasai-Virar,2011,Other theft,209,17.1
Vasai-Virar,2012,Other theft,247,20.2
Vasai-Virar,2013,Other theft,335,27.4
Vasai-Virar,2014,Other theft,415,34
Vijayawada,2010,Other theft,785,77.6
Vijayawada,2011,Other theft,922,61.8
Vijayawada,2012,Other theft,818,54.9
Vijayawada,2013,Other theft,1390,93.2
Vijayawada,2014,Other theft,1331,89.3
Vishakhapatnam,2010,Other theft,1100,82.8
Vishakhapatnam,2011,Other theft,891,51.5
Vishakhapatnam,2012,Other theft,761,44
Vishakhapatnam,2013,Other theft,871,50.3
Vishakhapatnam,2014,Other theft,957,55.3
Agra,2014,Political riots,0,0
Ahmedabad,2014,Political riots,2,0
Allahabad,2014,Political riots,0,0
Amritsar,2014,Political riots,0,0
Asansol,2014,Political riots,0,0
Aurangabad,2014,Political riots,0,0
Bengaluru,2014,Political riots,3,0
Bhopal,2014,Political riots,0,0
Chandigarh,2014,Political riots,0,0
Chennai,2014,Political riots,0,0
Coimbatore,2014,Political riots,0,0
Delhi,2014,Political riots,5,0
Dhanbad,2014,Political riots,0,0
Durg-Bhilainagar,2014,Political riots,0,0
Faridabad,2014,Political riots,0,0
Ghaziabad,2014,Political riots,0,0
Gwalior,2014,Political riots,0,0
Hyderabad,2014,Political riots,0,0
India,2014,Political riots,1853,0.1
Indore,2014,Political riots,1,0
Jabalpur,2014,Political riots,6,0.5
Jaipur,2014,Political riots,0,0
Jamshedpur,2014,Political riots,0,0
Jodhpur,2014,Political riots,0,0
Kannur,2014,Political riots,57,3.5
Kanpur,2014,Political riots,0,0
Kochi,2014,Political riots,0,0
Kolkata,2014,Political riots,0,0
Kollam,2014,Political riots,23,2.1
Kota,2014,Political riots,0,0
Kozhikode,2014,Political riots,17,0.8
Lucknow,2014,Political riots,0,0
Ludhiana,2014,Political riots,0,0
Madurai,2014,Political riots,0,0
Malappuram,2014,Political riots,0,0
Meerut,2014,Political riots,0,0
Mumbai,2014,Political riots,7,0
Nagpur,2014,Political riots,0,0
Nasik,2014,Political riots,1,0.1
Patna,2014,Political riots,0,0
Pune,2014,Political riots,13,0.3
Raipur,2014,Political riots,2,0.2
Rajkot,2014,Political riots,0,0
Ranchi,2014,Political riots,4,0.4
Srinagar,2014,Political riots,0,0
Surat,2014,Political riots,0,0
Thiruvananthapuram,2014,Political riots,0,0
Thrissur,2014,Political riots,4,0.2
Tiruchirappalli,2014,Political riots,0,0
Vadodara,2014,Political riots,0,0
Varanasi,2014,Political riots,0,0
Vasai-Virar,2014,Political riots,2,0.2
Vijayawada,2014,Political riots,0,0
Vishakhapatnam,2014,Political riots,3,0.2
Agra,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Ahmedabad,2014,Possession of forged or counterfeiting currency or bank notes,8,0.1
Allahabad,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Amritsar,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Asansol,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Aurangabad,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Bengaluru,2014,Possession of forged or counterfeiting currency or bank notes,2,0
Bhopal,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Chandigarh,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Chennai,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Coimbatore,2014,Possession of forged or counterfeiting currency or bank notes,2,0.1
Delhi,2014,Possession of forged or counterfeiting currency or bank notes,61,0.4
Dhanbad,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Durg-Bhilainagar,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Faridabad,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Ghaziabad,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Gwalior,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Hyderabad,2014,Possession of forged or counterfeiting currency or bank notes,5,0.1
India,2014,Possession of forged or counterfeiting currency or bank notes,230,0
Indore,2014,Possession of forged or counterfeiting currency or bank notes,1,0
Jabalpur,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Jaipur,2014,Possession of forged or counterfeiting currency or bank notes,1,0
Jamshedpur,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Jodhpur,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Kannur,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Kanpur,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Kochi,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Kolkata,2014,Possession of forged or counterfeiting currency or bank notes,2,0
Kollam,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Kota,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Kozhikode,2014,Possession of forged or counterfeiting currency or bank notes,1,0
Lucknow,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Ludhiana,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Madurai,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Malappuram,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Meerut,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Mumbai,2014,Possession of forged or counterfeiting currency or bank notes,5,0
Nagpur,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Nasik,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Patna,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Pune,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Raipur,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Rajkot,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Ranchi,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Srinagar,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Surat,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Thiruvananthapuram,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Thrissur,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Tiruchirappalli,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Vadodara,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Varanasi,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Vasai-Virar,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Vijayawada,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Vishakhapatnam,2014,Possession of forged or counterfeiting currency or bank notes,0,0
Agra,2010,Preparation & assembly for dacoity,0,0
Agra,2011,Preparation & assembly for dacoity,0,0
Agra,2012,Preparation & assembly for dacoity,5,0.3
Agra,2013,Preparation & assembly for dacoity,0,0
Ahmedabad,2010,Preparation & assembly for dacoity,2,0
Ahmedabad,2011,Preparation & assembly for dacoity,0,0
Ahmedabad,2012,Preparation & assembly for dacoity,0,0
Ahmedabad,2013,Preparation & assembly for dacoity,1,0
Allahabad,2010,Preparation & assembly for dacoity,0,0
Allahabad,2011,Preparation & assembly for dacoity,1,0.1
Allahabad,2012,Preparation & assembly for dacoity,5,0.4
Allahabad,2013,Preparation & assembly for dacoity,1,0.1
Amritsar,2010,Preparation & assembly for dacoity,18,1.8
Amritsar,2011,Preparation & assembly for dacoity,16,1.4
Amritsar,2012,Preparation & assembly for dacoity,14,1.2
Amritsar,2013,Preparation & assembly for dacoity,5,0.4
Asansol,2010,Preparation & assembly for dacoity,64,5.9
Asansol,2011,Preparation & assembly for dacoity,71,5.7
Asansol,2012,Preparation & assembly for dacoity,44,3.5
Asansol,2013,Preparation & assembly for dacoity,49,3.9
Aurangabad,2011,Preparation & assembly for dacoity,5,0.4
Aurangabad,2012,Preparation & assembly for dacoity,8,0.7
Aurangabad,2013,Preparation & assembly for dacoity,4,0.3
Bengaluru,2010,Preparation & assembly for dacoity,246,4.3
Bengaluru,2011,Preparation & assembly for dacoity,342,4
Bengaluru,2012,Preparation & assembly for dacoity,470,5.5
Bengaluru,2013,Preparation & assembly for dacoity,425,5
Bhopal,2010,Preparation & assembly for dacoity,1,0.1
Bhopal,2011,Preparation & assembly for dacoity,2,0.1
Bhopal,2012,Preparation & assembly for dacoity,2,0.1
Bhopal,2013,Preparation & assembly for dacoity,3,0.2
Chandigarh,2011,Preparation & assembly for dacoity,0,0
Chandigarh,2012,Preparation & assembly for dacoity,7,0.7
Chandigarh,2013,Preparation & assembly for dacoity,1,0.1
Chennai,2010,Preparation & assembly for dacoity,2,0
Chennai,2011,Preparation & assembly for dacoity,0,0
Chennai,2012,Preparation & assembly for dacoity,0,0
Chennai,2013,Preparation & assembly for dacoity,0,0
Coimbatore,2010,Preparation & assembly for dacoity,0,0
Coimbatore,2011,Preparation & assembly for dacoity,0,0
Coimbatore,2012,Preparation & assembly for dacoity,0,0
Coimbatore,2013,Preparation & assembly for dacoity,0,0
Delhi,2010,Preparation & assembly for dacoity,27,0.2
Delhi,2011,Preparation & assembly for dacoity,23,0.1
Delhi,2012,Preparation & assembly for dacoity,13,0.1
Delhi,2013,Preparation & assembly for dacoity,3,0
Dhanbad,2010,Preparation & assembly for dacoity,1,0.1
Dhanbad,2011,Preparation & assembly for dacoity,2,0.2
Dhanbad,2012,Preparation & assembly for dacoity,1,0.1
Dhanbad,2013,Preparation & assembly for dacoity,1,0.1
Durg-Bhilainagar,2011,Preparation & assembly for dacoity,2,0.2
Durg-Bhilainagar,2012,Preparation & assembly for dacoity,0,0
Durg-Bhilainagar,2013,Preparation & assembly for dacoity,0,0
Faridabad,2010,Preparation & assembly for dacoity,70,6.6
Faridabad,2011,Preparation & assembly for dacoity,40,2.8
Faridabad,2012,Preparation & assembly for dacoity,16,1.1
Faridabad,2013,Preparation & assembly for dacoity,7,0.5
Ghaziabad,2011,Preparation & assembly for dacoity,1,0
Ghaziabad,2012,Preparation & assembly for dacoity,11,0.5
Ghaziabad,2013,Preparation & assembly for dacoity,8,0.3
Gwalior,2011,Preparation & assembly for dacoity,7,0.6
Gwalior,2012,Preparation & assembly for dacoity,14,1.3
Gwalior,2013,Preparation & assembly for dacoity,64,5.8
Hyderabad,2010,Preparation & assembly for dacoity,0,0
Hyderabad,2011,Preparation & assembly for dacoity,0,0
Hyderabad,2012,Preparation & assembly for dacoity,0,0
Hyderabad,2013,Preparation & assembly for dacoity,0,0
India,2010,Preparation & assembly for dacoity,2615,0.2
India,2011,Preparation & assembly for dacoity,2895,0.2
India,2012,Preparation & assembly for dacoity,3099,0.3
India,2013,Preparation & assembly for dacoity,3159,0.3
Indore,2010,Preparation & assembly for dacoity,12,0.7
Indore,2011,Preparation & assembly for dacoity,6,0.3
Indore,2012,Preparation & assembly for dacoity,2,0.1
Indore,2013,Preparation & assembly for dacoity,2,0.1
Jabalpur,2010,Preparation & assembly for dacoity,7,0.6
Jabalpur,2011,Preparation & assembly for dacoity,9,0.7
Jabalpur,2012,Preparation & assembly for dacoity,5,0.4
Jabalpur,2013,Preparation & assembly for dacoity,8,0.6
Jaipur,2010,Preparation & assembly for dacoity,10,0.4
Jaipur,2011,Preparation & assembly for dacoity,12,0.4
Jaipur,2012,Preparation & assembly for dacoity,3,0.1
Jaipur,2013,Preparation & assembly for dacoity,1,0
Jamshedpur,2010,Preparation & assembly for dacoity,1,0.1
Jamshedpur,2011,Preparation & assembly for dacoity,0,0
Jamshedpur,2012,Preparation & assembly for dacoity,3,0.2
Jamshedpur,2013,Preparation & assembly for dacoity,3,0.2
Jodhpur,2011,Preparation & assembly for dacoity,1,0.1
Jodhpur,2012,Preparation & assembly for dacoity,0,0
Jodhpur,2013,Preparation & assembly for dacoity,1,0.1
Kannur,2011,Preparation & assembly for dacoity,1,0.1
Kannur,2012,Preparation & assembly for dacoity,4,0.2
Kannur,2013,Preparation & assembly for dacoity,0,0
Kanpur,2010,Preparation & assembly for dacoity,1,0
Kanpur,2011,Preparation & assembly for dacoity,0,0
Kanpur,2012,Preparation & assembly for dacoity,1,0
Kanpur,2013,Preparation & assembly for dacoity,8,0.3
Kochi,2010,Preparation & assembly for dacoity,15,1.1
Kochi,2011,Preparation & assembly for dacoity,34,1.6
Kochi,2012,Preparation & assembly for dacoity,37,1.7
Kochi,2013,Preparation & assembly for dacoity,20,0.9
Kolkata,2010,Preparation & assembly for dacoity,26,0.2
Kolkata,2011,Preparation & assembly for dacoity,44,0.3
Kolkata,2012,Preparation & assembly for dacoity,20,0.1
Kolkata,2013,Preparation & assembly for dacoity,30,0.2
Kollam,2011,Preparation & assembly for dacoity,21,1.9
Kollam,2012,Preparation & assembly for dacoity,27,2.4
Kollam,2013,Preparation & assembly for dacoity,40,3.6
Kota,2011,Preparation & assembly for dacoity,9,0.9
Kota,2012,Preparation & assembly for dacoity,7,0.7
Kota,2013,Preparation & assembly for dacoity,9,0.9
Kozhikode,2011,Preparation & assembly for dacoity,30,1.5
Kozhikode,2012,Preparation & assembly for dacoity,18,0.9
Kozhikode,2013,Preparation & assembly for dacoity,7,0.3
Lucknow,2010,Preparation & assembly for dacoity,4,0.2
Lucknow,2011,Preparation & assembly for dacoity,0,0
Lucknow,2012,Preparation & assembly for dacoity,0,0
Lucknow,2013,Preparation & assembly for dacoity,1,0
Ludhiana,2010,Preparation & assembly for dacoity,5,0.4
Ludhiana,2011,Preparation & assembly for dacoity,11,0.7
Ludhiana,2012,Preparation & assembly for dacoity,21,1.3
Ludhiana,2013,Preparation & assembly for dacoity,11,0.7
Madurai,2010,Preparation & assembly for dacoity,0,0
Madurai,2011,Preparation & assembly for dacoity,0,0
Madurai,2012,Preparation & assembly for dacoity,0,0
Madurai,2013,Preparation & assembly for dacoity,1,0.1
Malappuram,2011,Preparation & assembly for dacoity,0,0
Malappuram,2012,Preparation & assembly for dacoity,0,0
Malappuram,2013,Preparation & assembly for dacoity,0,0
Meerut,2010,Preparation & assembly for dacoity,0,0
Meerut,2011,Preparation & assembly for dacoity,1,0.1
Meerut,2012,Preparation & assembly for dacoity,2,0.1
Meerut,2013,Preparation & assembly for dacoity,1,0.1
Mumbai,2010,Preparation & assembly for dacoity,42,0.3
Mumbai,2011,Preparation & assembly for dacoity,46,0.2
Mumbai,2012,Preparation & assembly for dacoity,29,0.2
Mumbai,2013,Preparation & assembly for dacoity,19,0.1
Nagpur,2010,Preparation & assembly for dacoity,13,0.6
Nagpur,2011,Preparation & assembly for dacoity,11,0.4
Nagpur,2012,Preparation & assembly for dacoity,29,1.2
Nagpur,2013,Preparation & assembly for dacoity,21,0.8
Nasik,2010,Preparation & assembly for dacoity,13,1.1
Nasik,2011,Preparation & assembly for dacoity,6,0.4
Nasik,2012,Preparation & assembly for dacoity,13,0.8
Nasik,2013,Preparation & assembly for dacoity,19,1.2
Patna,2010,Preparation & assembly for dacoity,0,0
Patna,2011,Preparation & assembly for dacoity,0,0
Patna,2012,Preparation & assembly for dacoity,0,0
Patna,2013,Preparation & assembly for dacoity,0,0
Pune,2010,Preparation & assembly for dacoity,31,0.8
Pune,2011,Preparation & assembly for dacoity,34,0.7
Pune,2012,Preparation & assembly for dacoity,50,1
Pune,2013,Preparation & assembly for dacoity,40,0.8
Raipur,2011,Preparation & assembly for dacoity,0,0
Raipur,2012,Preparation & assembly for dacoity,1,0.1
Raipur,2013,Preparation & assembly for dacoity,0,0
Rajkot,2010,Preparation & assembly for dacoity,0,0
Rajkot,2011,Preparation & assembly for dacoity,0,0
Rajkot,2012,Preparation & assembly for dacoity,0,0
Rajkot,2013,Preparation & assembly for dacoity,0,0
Ranchi,2011,Preparation & assembly for dacoity,2,0.2
Ranchi,2012,Preparation & assembly for dacoity,1,0.1
Ranchi,2013,Preparation & assembly for dacoity,1,0.1
Srinagar,2011,Preparation & assembly for dacoity,0,0
Srinagar,2012,Preparation & assembly for dacoity,0,0
Srinagar,2013,Preparation & assembly for dacoity,0,0
Surat,2010,Preparation & assembly for dacoity,7,0.2
Surat,2011,Preparation & assembly for dacoity,4,0.1
Surat,2012,Preparation & assembly for dacoity,4,0.1
Surat,2013,Preparation & assembly for dacoity,3,0.1
Thiruvananthapuram,2011,Preparation & assembly for dacoity,57,3.4
Thiruvananthapuram,2012,Preparation & assembly for dacoity,106,6.3
Thiruvananthapuram,2013,Preparation & assembly for dacoity,74,4.4
Thrissur,2011,Preparation & assembly for dacoity,10,0.5
Thrissur,2012,Preparation & assembly for dacoity,4,0.2
Thrissur,2013,Preparation & assembly for dacoity,2,0.1
Tiruchirappalli,2011,Preparation & assembly for dacoity,0,0
Tiruchirappalli,2012,Preparation & assembly for dacoity,0,0
Tiruchirappalli,2013,Preparation & assembly for dacoity,0,0
Vadodara,2010,Preparation & assembly for dacoity,0,0
Vadodara,2011,Preparation & assembly for dacoity,1,0.1
Vadodara,2012,Preparation & assembly for dacoity,0,0
Vadodara,2013,Preparation & assembly for dacoity,1,0.1
Varanasi,2010,Preparation & assembly for dacoity,2,0.2
Varanasi,2011,Preparation & assembly for dacoity,2,0.1
Varanasi,2012,Preparation & assembly for dacoity,0,0
Varanasi,2013,Preparation & assembly for dacoity,2,0.1
Vasai-Virar,2011,Preparation & assembly for dacoity,3,0.2
Vasai-Virar,2012,Preparation & assembly for dacoity,5,0.4
Vasai-Virar,2013,Preparation & assembly for dacoity,3,0.2
Vijayawada,2010,Preparation & assembly for dacoity,0,0
Vijayawada,2011,Preparation & assembly for dacoity,0,0
Vijayawada,2012,Preparation & assembly for dacoity,0,0
Vijayawada,2013,Preparation & assembly for dacoity,0,0
Vishakhapatnam,2010,Preparation & assembly for dacoity,0,0
Vishakhapatnam,2011,Preparation & assembly for dacoity,0,0
Vishakhapatnam,2012,Preparation & assembly for dacoity,0,0
Vishakhapatnam,2013,Preparation & assembly for dacoity,0,0
India,2014,"Promoting enmity between different groups on ground of religion, race, place of birth, etc",0,0
Agra,2014,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",2,0.1
Ahmedabad,2014,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",0,0
Allahabad,2014,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",0,0
Amritsar,2014,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",0,0
Asansol,2014,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",1,0.1
Aurangabad,2014,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",0,0
Bengaluru,2014,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",3,0
Bhopal,2014,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",0,0
Chandigarh,2014,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",0,0
Chennai,2014,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",4,0
Coimbatore,2014,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",5,0.2
Delhi,2014,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",13,0.1
Dhanbad,2014,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",0,0
Durg-Bhilainagar,2014,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",0,0
Faridabad,2014,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",0,0
Ghaziabad,2014,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",3,0.1
Gwalior,2014,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",1,0.1
Hyderabad,2014,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",0,0
Indore,2014,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",0,0
